"","Full.Address","to","n","from","minutes","seconds","miles","row.number"
"498","7 MELVIN ST, Somerville, Massachusetts","42.3898296, -71.0897172",1,"515 Somerville Ave, Somerville, MA","7.63333333333333","458","1.3372528",498
"499","7 WASHINGTON ST, Somerville, Massachusetts","42.382388, -71.08145",1,"515 Somerville Ave, Somerville, MA","7.38333333333333","443","1.4056068",499
"500","70 BOSTON ST, Somerville, Massachusetts","42.382754, -71.093898",1,"515 Somerville Ave, Somerville, MA","4.03333333333333","242","0.8562892",500
"501","70 FLINT ST, Somerville, Massachusetts","42.3850315, -71.0892983",1,"515 Somerville Ave, Somerville, MA","7.11666666666667","427","1.3372528",501
"502","70 INNER BELT RD, Somerville, Massachusetts","42.3767025, -71.0797634",2,"515 Somerville Ave, Somerville, MA","8.73333333333333","524","1.7908748",502
"503","70 PERKINS ST, Somerville, Massachusetts","42.3837385, -71.0794338",2,"515 Somerville Ave, Somerville, MA","10.45","627","2.470065",503
"504","70 RIVER RD, Somerville, Massachusetts","42.3976521, -71.0931762",1,"515 Somerville Ave, Somerville, MA","9.01666666666667","541","1.7417842",504
"505","70 THIRD AVE, Somerville, Massachusetts","42.3774384, -71.0786336",1,"515 Somerville Ave, Somerville, MA","8.43333333333333","506","1.7374344",505
"506","70 UNION SQ, Somerville, Massachusetts","42.3799803, -71.095037",2,"515 Somerville Ave, Somerville, MA","5.21666666666667","313","0.8022274",506
"507","71 BEACON ST, Somerville, Massachusetts","42.3765334, -71.103989",2,"515 Somerville Ave, Somerville, MA","2.96666666666667","178","0.6033794",507
"508","71 MARION ST, Somerville, Massachusetts","42.3774205, -71.1020528",1,"515 Somerville Ave, Somerville, MA","3.1","186","0.6021366",508
"509","71 PROSPECT ST, Somerville, Massachusetts","42.3765251, -71.0961499",1,"515 Somerville Ave, Somerville, MA","4.08333333333333","245","0.7804784",509
"510","71 UNION SQ, Somerville, Massachusetts","42.3798496, -71.0949463",2,"515 Somerville Ave, Somerville, MA","4.75","285","0.7686718",510
"511","73 MERRIAM ST, Somerville, Massachusetts","42.3788823, -71.0918336",1,"515 Somerville Ave, Somerville, MA","4.63333333333333","278","0.845104",511
"512","73 PARTRIDGE AVE, Somerville, Massachusetts","42.395456, -71.1024102",1,"515 Somerville Ave, Somerville, MA","5.63333333333333","338","1.2440428",512
"513","74 PARK ST, Somerville, Massachusetts","42.3804841, -71.1082877",1,"515 Somerville Ave, Somerville, MA","1.25","75","0.239239",513
"514","74 WALNUT ST, Somerville, Massachusetts","42.3847498, -71.0945456",1,"515 Somerville Ave, Somerville, MA","4.06666666666667","244","0.8618818",514
"515","74 WASHINGTON ST, Somerville, Massachusetts","42.3816056, -71.0842308",7,"515 Somerville Ave, Somerville, MA","6.45","387","1.2440428",515
"516","75 MYRTLE ST, Somerville, Massachusetts","42.3846193, -71.0828061",2,"515 Somerville Ave, Somerville, MA","7.6","456","1.4832818",516
"517","75 MYSTIC AVE, Somerville, Massachusetts","42.3901218, -71.0795319",1,"515 Somerville Ave, Somerville, MA","10.5666666666667","634","2.5328264",517
"518","77 BARTLETT ST, Somerville, Massachusetts","42.394321, -71.101367",1,"515 Somerville Ave, Somerville, MA","5.88333333333333","353","1.2067588",518
"519","77 MIDDLESEX AVE, Somerville, Massachusetts","42.3936921, -71.0822227",2,"515 Somerville Ave, Somerville, MA","10.4","624","2.4029538",519
"520","78 MORELAND ST, Somerville, Massachusetts","42.3986753, -71.0966567",1,"515 Somerville Ave, Somerville, MA","6.38333333333333","383","1.360866",520
"521","8 BOLTON ST, Somerville, Massachusetts","42.375575, -71.097438",1,"515 Somerville Ave, Somerville, MA","4.85","291","0.8997872",521
"522","8 EVERGREEN AVE, Somerville, Massachusetts","42.3909878, -71.0947616",1,"515 Somerville Ave, Somerville, MA","6.41666666666667","385","1.1098204",522
"523","8 HOWE ST, Somerville, Massachusetts","42.3895976, -71.0953912",1,"515 Somerville Ave, Somerville, MA","7.36666666666667","442","1.27387",523
"524","8 MUNROE ST, Somerville, Massachusetts","42.380657, -71.09123",1,"515 Somerville Ave, Somerville, MA","4.86666666666667","292","0.876174",524
"525","8 WALDO AVE, Somerville, Massachusetts","42.3770012, -71.1035201",2,"515 Somerville Ave, Somerville, MA","2.68333333333333","161","0.5431036",525
"526","8:00 AM HANCOCK ST, Somerville, Massachusetts","42.3919109, -71.1156927",1,"515 Somerville Ave, Somerville, MA","3.83333333333333","230","0.9967256",526
"527","80 HIGHLAND AVE, Somerville, Massachusetts","42.3863166, -71.0975396",2,"515 Somerville Ave, Somerville, MA","2.9","174","0.6611696",527
"528","80 MARSHALL ST, Somerville, Massachusetts","42.3890148, -71.094989",1,"515 Somerville Ave, Somerville, MA","6.85","411","1.2322362",528
"529","80 WEBSTER AVE, Somerville, Massachusetts","42.3752034, -71.0947317",1,"515 Somerville Ave, Somerville, MA","4.41666666666667","265","0.8680958",529
"530","81 HIGHLAND AVE, Somerville, Massachusetts","42.3867617, -71.0974135",5,"515 Somerville Ave, Somerville, MA","3.83333333333333","230","0.7214454",530
"531","81 MT VERNON ST, Somerville, Massachusetts","42.3827076, -71.0816435",1,"515 Somerville Ave, Somerville, MA","9","540","1.8474222",531
"532","81 SUMMER ST, Somerville, Massachusetts","42.38487, -71.100768",1,"515 Somerville Ave, Somerville, MA","2.56666666666667","154","0.5132764",532
"533","83 BOSTON ST, Somerville, Massachusetts","42.383428, -71.094326",1,"515 Somerville Ave, Somerville, MA","3.88333333333333","233","0.8146554",533
"534","83 MARION ST, Somerville, Massachusetts","42.3774095, -71.1025634",1,"515 Somerville Ave, Somerville, MA","2.83333333333333","170","0.5741736",534
"535","84 LINE ST, Somerville, Massachusetts","42.3758516, -71.1046595",1,"515 Somerville Ave, Somerville, MA","3.33333333333333","200","0.668005",535
"536","84 MARSHALL ST, Somerville, Massachusetts","42.3887554, -71.0951168",1,"515 Somerville Ave, Somerville, MA","7","420","1.2539852",536
"537","84 WASHINGTON ST, Somerville, Massachusetts","42.3808898, -71.0843021",13,"515 Somerville Ave, Somerville, MA","7.1","426","1.348438",537
"538","85 BEACON ST, Somerville, Massachusetts","42.377076, -71.104506",1,"515 Somerville Ave, Somerville, MA","2.8","168","0.5573958",538
"539","86 JOY ST, Somerville, Massachusetts","42.3787758, -71.0866277",3,"515 Somerville Ave, Somerville, MA","6.26666666666667","376","1.1707176",539
"540","88 BEACON ST, Somerville, Massachusetts","42.3767348, -71.1048786",3,"515 Somerville Ave, Somerville, MA","2.81666666666667","169","0.562367",540
"541","88 BOSTON ST, Somerville, Massachusetts","42.3833063, -71.094938",1,"515 Somerville Ave, Somerville, MA","3.81666666666667","229","0.7916636",541
"542","88 HIGHLAND AVE, Somerville, Massachusetts","42.386463, -71.098305",1,"515 Somerville Ave, Somerville, MA","3.11666666666667","187","0.6636552",542
"543","88 PROPERZI WY, Somerville, Massachusetts","42.37995, -71.106869",1,"515 Somerville Ave, Somerville, MA","1.45","87","0.2721732",543
"544","88 PUTNAM RD, Somerville, Massachusetts","42.3983271, -71.0882073",1,"515 Somerville Ave, Somerville, MA","8.51666666666667","511","1.9381466",544
"545","9 ACADIA PK, Somerville, Massachusetts","42.3879099, -71.117199",1,"515 Somerville Ave, Somerville, MA","3.2","192","0.7276594",545
"546","9 AUTUMN ST, Somerville, Massachusetts","42.388693, -71.0875332",1,"515 Somerville Ave, Somerville, MA","7.26666666666667","436","1.5056522",546
"547","9 MEDFORD ST, Somerville, Massachusetts","42.3742447, -71.0868474",1,"515 Somerville Ave, Somerville, MA","6.88333333333333","413","1.3167466",547
"548","9 NEW WASHINGTON ST, Somerville, Massachusetts","42.380406, -71.086419",1,"515 Somerville Ave, Somerville, MA","6.21666666666667","373","1.1508328",548
"549","9 PLEASANT AVE, Somerville, Massachusetts","42.3844517, -71.0953488",1,"515 Somerville Ave, Somerville, MA","4.28333333333333","257","0.845104",549
"550","9 THORPE ST, Somerville, Massachusetts","42.3844709, -71.0939871",1,"515 Somerville Ave, Somerville, MA","4.6","276","0.9271288",550
"551","9 TUFTS ST, Somerville, Massachusetts","42.3814117, -71.0876672",1,"515 Somerville Ave, Somerville, MA","6.1","366","1.0961496",551
"552","9 UPLAND PK, Somerville, Massachusetts","42.3966818, -71.0998208",1,"515 Somerville Ave, Somerville, MA","6.13333333333333","368","1.2539852",552
"553","9-May SANBORN CT, Somerville, Massachusetts","42.3800459, -71.0945674",1,"515 Somerville Ave, Somerville, MA","5.06666666666667","304","0.7848282",553
"554","90 HIGHLAND AVE, Somerville, Massachusetts","42.3865481, -71.0984043",1,"515 Somerville Ave, Somerville, MA","3.28333333333333","197","0.6717334",554
"555","90 LOWELL ST, Somerville, Massachusetts","42.3874491, -71.1100173",1,"515 Somerville Ave, Somerville, MA","2.05","123","0.5418608",555
"556","90 RIVER RD, Somerville, Massachusetts","42.3977774, -71.093372",1,"515 Somerville Ave, Somerville, MA","9.11666666666667","547","1.7548336",556
"557","90 WASHINGTON ST, Somerville, Massachusetts","42.3810371, -71.0856346",1,"515 Somerville Ave, Somerville, MA","6.38333333333333","383","1.1732032",557
"558","92 HIGHLAND AVE, Somerville, Massachusetts","42.3866159, -71.0986241",1,"515 Somerville Ave, Somerville, MA","3.36666666666667","202","0.6841614",558
"559","94 BEACON ST, Somerville, Massachusetts","42.3769613, -71.1052425",3,"515 Somerville Ave, Somerville, MA","3.1","186","0.556153",559
"560","95 SHORE DR, Somerville, Massachusetts","42.3990677, -71.0869717",1,"515 Somerville Ave, Somerville, MA","8.71666666666667","523","1.9940726",560
"561","95 SUMMER ST, Somerville, Massachusetts","42.385006, -71.101517",1,"515 Somerville Ave, Somerville, MA","2.03333333333333","122","0.4573504",561
"562","98 PROSPECT ST, Somerville, Massachusetts","42.3753699, -71.096376",1,"515 Somerville Ave, Somerville, MA","4.31666666666667","259","0.8562892",562
"563","ACADIA PK and SOMERVILLE AVE, Somerville, Massachusetts","42.3878184, -71.1178014",1,"515 Somerville Ave, Somerville, MA","2.96666666666667","178","0.6984536",563
"564","ALEWIFE MBTA, Somerville, Massachusetts","42.3875968, -71.0994968",1,"515 Somerville Ave, Somerville, MA","4.01666666666667","241","0.7152314",564
"565","AVON ST and CENTRAL ST, Somerville, Massachusetts","42.3866175, -71.104696",1,"515 Somerville Ave, Somerville, MA","1.53333333333333","92","0.3069716",565
"566","AVON ST and SCHOOL ST, Somerville, Massachusetts","42.3849205, -71.1000325",1,"515 Somerville Ave, Somerville, MA","3.33333333333333","200","0.5723094",566
"567","BARTLETT ST and BROADWAY, Somerville, Massachusetts","42.3959878, -71.1003238",1,"515 Somerville Ave, Somerville, MA","4.98333333333333","299","1.0793718",567
"568","BEACON ST and BUCKINGHAM ST, Somerville, Massachusetts","42.3761242, -71.1037452",1,"515 Somerville Ave, Somerville, MA","3.08333333333333","185","0.6325852",568
"569","BEACON ST and CONCORD AVE, Somerville, Massachusetts","42.375107, -71.1025083",1,"515 Somerville Ave, Somerville, MA","3.48333333333333","209","0.727038",569
"570","BEACON ST and KENT ST, Somerville, Massachusetts","42.3819408, -71.110883",1,"515 Somerville Ave, Somerville, MA","1.75","105","0.4250376",570
"571","BEACON ST and PARK ST, Somerville, Massachusetts","42.38036, -71.108538",1,"515 Somerville Ave, Somerville, MA","1.33333333333333","80","0.2541526",571
"572","BEACON ST and WASHINGTON ST, Somerville, Massachusetts","42.3782892, -71.106382",3,"515 Somerville Ave, Somerville, MA","2.4","144","0.4461652",572
"573","BEECH ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3835696, -71.1079791",1,"515 Somerville Ave, Somerville, MA","0.533333333333333","32","0.1112306",573
"574","BIGELOW ST and MUNROE ST, Somerville, Massachusetts","42.3822003, -71.0938994",1,"515 Somerville Ave, Somerville, MA","4.23333333333333","254","0.8494538",574
"575","BOW ST and WALNUT ST, Somerville, Massachusetts","42.3810447, -71.0972212",1,"515 Somerville Ave, Somerville, MA","2.91666666666667","175","0.5704452",575
"576","BOW ST and WESLEY PK, Somerville, Massachusetts","42.3816491, -71.0977567",1,"515 Somerville Ave, Somerville, MA","3.13333333333333","188","0.6207786",576
"577","BROADWAY and CENTRAL ST, Somerville, Massachusetts","42.395264, -71.0986355",1,"515 Somerville Ave, Somerville, MA","4.51666666666667","271","0.9799478",577
"578","BROADWAY and CROSS ST, Somerville, Massachusetts","42.3886405, -71.0859942",1,"515 Somerville Ave, Somerville, MA","7.81666666666667","469","1.6044548",578
"579","BROADWAY and DARTMOUTH ST, Somerville, Massachusetts","42.3935261, -71.0952881",1,"515 Somerville Ave, Somerville, MA","5.51666666666667","331","1.1893596",579
"580","BROADWAY and GRANT ST, Somerville, Massachusetts","42.3915907, -71.0917969",2,"515 Somerville Ave, Somerville, MA","7.08333333333333","425","1.4124422",580
"581","BROADWAY and MAIN ST, Somerville, Massachusetts","42.3947314, -71.0975984",1,"515 Somerville Ave, Somerville, MA","4.93333333333333","296","1.0445734",581
"582","BROADWAY and PENNSYLVANIA AVE, Somerville, Massachusetts","42.3870577, -71.0814047",1,"515 Somerville Ave, Somerville, MA","9.8","588","2.407925",582
"583","BROADWAY and SARGENT AVE, Somerville, Massachusetts","42.3916828, -71.0919251",1,"515 Somerville Ave, Somerville, MA","7.03333333333333","422","1.4031212",583
"584","BROADWAY and SCHOOL ST, Somerville, Massachusetts","42.3932298, -71.0944105",1,"515 Somerville Ave, Somerville, MA","6.83333333333333","410","1.3708084",584
"585","BROADWAY and TEMPLE ST, Somerville, Massachusetts","42.3925566, -71.0934064",1,"515 Somerville Ave, Somerville, MA","6.56666666666667","394","1.3061828",585
"586","CALVIN ST and WASHINGTON ST, Somerville, Massachusetts","42.3788385, -71.1040464",1,"515 Somerville Ave, Somerville, MA","1.71666666666667","103","0.400803",586
"587","CARLTON ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3812478, -71.0998175",1,"515 Somerville Ave, Somerville, MA","1.53333333333333","92","0.3367988",587
"588","CEDAR ST and ELM ST, Somerville, Massachusetts","42.3879583, -71.115425",1,"515 Somerville Ave, Somerville, MA","2.63333333333333","158","0.6251284",588
"589","CEDAR ST and SUMMER ST, Somerville, Massachusetts","42.3904869, -71.1136266",1,"515 Somerville Ave, Somerville, MA","3.28333333333333","197","0.8488324",589
"590","CHARNWOOD RD and WILLOW AVE, Somerville, Massachusetts","42.3932322, -71.1174159",1,"515 Somerville Ave, Somerville, MA","4.41666666666667","265","1.1408904",590
"591","CHERRY ST and ELM ST, Somerville, Massachusetts","42.3892348, -71.1166126",1,"515 Somerville Ave, Somerville, MA","3.1","186","0.7320092",591
"592","CHURCH ST and SUMMER ST, Somerville, Massachusetts","42.3832593, -71.0993429",1,"515 Somerville Ave, Somerville, MA","2.2","132","0.4585932",592
"593","CONCORD AVE and WYATT ST, Somerville, Massachusetts","42.3760694, -71.1010932",1,"515 Somerville Ave, Somerville, MA","3.96666666666667","238","0.7817212",593
"594","DANE ST, Somerville, Massachusetts","42.3808559, -71.1043636",1,"515 Somerville Ave, Somerville, MA","1.11666666666667","67","0.2553954",594
"595","FITCHBURG ST and LINWOOD ST, Somerville, Massachusetts","42.3756169, -71.0853171",1,"515 Somerville Ave, Somerville, MA","6.36666666666667","382","1.1986806",595
"596","FRANKLIN ST and WASHINGTON ST, Somerville, Massachusetts","42.3813262, -71.0862305",1,"515 Somerville Ave, Somerville, MA","6.11666666666667","367","1.140269",596
"597","GRANITE ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3824407, -71.1034094",1,"515 Somerville Ave, Somerville, MA","0.65","39","0.1354652",597
"598","GRANT ST and MYSTIC AVE, Somerville, Massachusetts","42.3945603, -71.0877601",1,"515 Somerville Ave, Somerville, MA","8.18333333333333","491","1.7281134",598
"599","HARDING ST and SOUTH ST, Somerville, Massachusetts","42.3743491, -71.0902116",1,"515 Somerville Ave, Somerville, MA","6.65","399","1.2943762",599
"600","HAWKINS ST and LAKE ST, Somerville, Massachusetts","42.3800284, -71.0981009",1,"515 Somerville Ave, Somerville, MA","3.08333333333333","185","0.5201118",600
"601","HAWKINS ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3805046, -71.097742",1,"515 Somerville Ave, Somerville, MA","2.03333333333333","122","0.4548648",601
"602","HAWKINS ST and WASHINGTON ST, Somerville, Massachusetts","42.3794877, -71.0979887",1,"515 Somerville Ave, Somerville, MA","2.93333333333333","176","0.717717",602
"603","HAWTHORNE ST and WILLOW AVE, Somerville, Massachusetts","42.39359, -71.1171936",1,"515 Somerville Ave, Somerville, MA","4.55","273","1.168232",603
"604","HIGHLAND AVE and WALNUT ST, Somerville, Massachusetts","42.3851419, -71.0941672",1,"515 Somerville Ave, Somerville, MA","3.9","234","0.851318",604
"605","HOLLAND ST and GORHAM ST, Somerville, Massachusetts","42.3998502, -71.1252368",1,"515 Somerville Ave, Somerville, MA","7.98333333333333","479","1.8163522",605
"606","HOUGHTON ST and SPRINGFIELD ST, Somerville, Massachusetts","42.3751984, -71.1000285",1,"515 Somerville Ave, Somerville, MA","4.68333333333333","281","0.9842976",606
"607","HYDRANT SHOVELING, Somerville, Massachusetts","42.3875968, -71.0994968",3,"515 Somerville Ave, Somerville, MA","4.01666666666667","241","0.7152314",607
"608","HYDRANT TESTING, Somerville, Massachusetts","42.3875968, -71.0994968",3,"515 Somerville Ave, Somerville, MA","4.01666666666667","241","0.7152314",608
"609","INNER BELT RD and WASHINGTON ST, Somerville, Massachusetts","42.3820437, -71.0815211",1,"515 Somerville Ave, Somerville, MA","7.01666666666667","421","1.385722",609
"610","INNER BELT RD, Somerville, Massachusetts","42.3785924, -71.0809392",5,"515 Somerville Ave, Somerville, MA","7.55","453","1.5404506",610
"611","INNERBELT RD, Somerville, Massachusetts","42.3785924, -71.0809392",1,"515 Somerville Ave, Somerville, MA","7.55","453","1.5404506",611
"612","JAQUES ST and WHEATLAND ST, Somerville, Massachusetts","42.3924197, -71.0894076",2,"515 Somerville Ave, Somerville, MA","8.08333333333333","485","1.58457",612
"613","JOY ST and POPLAR ST, Somerville, Massachusetts","42.3778637, -71.0863493",1,"515 Somerville Ave, Somerville, MA","6.46666666666667","388","1.2378288",613
"614","JOY ST and WASHINGTON ST, Somerville, Massachusetts","42.3806671, -71.0885832",2,"515 Somerville Ave, Somerville, MA","5.75","345","1.0116392",614
"615","LAKE ST and HAWKINS ST, Somerville, Massachusetts","42.3800284, -71.0981009",1,"515 Somerville Ave, Somerville, MA","3.08333333333333","185","0.5201118",615
"616","LAUREL AVE and LAUREL ST, Somerville, Massachusetts","42.3839942, -71.1047294",1,"515 Somerville Ave, Somerville, MA","2.18333333333333","131","0.4623216",616
"617","LINCOLN PKWY, Somerville, Massachusetts","42.3778856, -71.0988874",1,"515 Somerville Ave, Somerville, MA","4.95","297","0.8680958",617
"618","LINE ST and WASHINGTON ST, Somerville, Massachusetts","42.3780914, -71.1072776",1,"515 Somerville Ave, Somerville, MA","2.63333333333333","158","0.494013",618
"619","LINWOOD ST and MCGRATH HWY, Somerville, Massachusetts","42.3793738, -71.0892739",1,"515 Somerville Ave, Somerville, MA","5.63333333333333","338","0.9836762",619
"620","LOMBARDI ST, Somerville, Massachusetts","42.3866409, -71.0783489",1,"515 Somerville Ave, Somerville, MA","9.21666666666667","553","2.255682",620
"621","MARION ST and WYATT ST, Somerville, Massachusetts","42.377301, -71.101126",1,"515 Somerville Ave, Somerville, MA","3.31666666666667","199","0.6481202",621
"622","MCGRATH HWY and MEDFORD ST, Somerville, Massachusetts","42.3772486, -71.0892219",2,"515 Somerville Ave, Somerville, MA","5.43333333333333","326","0.9581988",622
"623","MCGRATH HWY and MYSTIC AVE, Somerville, Massachusetts","42.3930777, -71.0858793",1,"515 Somerville Ave, Somerville, MA","9","540","1.7970888",623
"624","MCGRATH HWY and PROSPECT HILL AVE, Somerville, Massachusetts","42.381973, -71.0906137",1,"515 Somerville Ave, Somerville, MA","4.78333333333333","287","0.9147008",624
"625","MCGRATH HWY and WASHINGTON ST, Somerville, Massachusetts","42.3804355, -71.0893942",1,"515 Somerville Ave, Somerville, MA","5.38333333333333","323","0.9575774",625
"626","MCGRATH HWY, Somerville, Massachusetts","42.3820569, -71.0902338",2,"515 Somerville Ave, Somerville, MA","5.85","351","1.0787504",626
"627","MEDFORD ST and SYCAMORE ST, Somerville, Massachusetts","42.3913289, -71.0994049",1,"515 Somerville Ave, Somerville, MA","4.16666666666667","250","0.8631246",627
"628","MT VERNON ST and WASHINGTON ST, Somerville, Massachusetts","42.3819834, -71.0819398",1,"515 Somerville Ave, Somerville, MA","6.9","414","1.363973",628
"629","MYSTIC AVE and SHORE DR, Somerville, Massachusetts","42.3972256, -71.0913706",1,"515 Somerville Ave, Somerville, MA","7.61666666666667","457","1.730599",629
"630","MYSTIC AVE and TEMPLE ST, Somerville, Massachusetts","42.3955809, -71.0891458",3,"515 Somerville Ave, Somerville, MA","7.68333333333333","461","1.628068",630
"631","MYSTIC AVE and WHEATLAND ST, Somerville, Massachusetts","42.3940947, -71.0871373",1,"515 Somerville Ave, Somerville, MA","8.81666666666667","529","1.7486196",631
"632","NEW WASHINGTON ST and WASHINGTON ST, Somerville, Massachusetts","42.381241, -71.086308",1,"515 Somerville Ave, Somerville, MA","6.1","366","1.1346764",632
"633","NEWTON ST and WEBSTER AVE, Somerville, Massachusetts","42.3778737, -71.095842",1,"515 Somerville Ave, Somerville, MA","3.5","210","0.6760832",633
"634","PARK ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3831974, -71.1063139",1,"515 Somerville Ave, Somerville, MA","0.116666666666667","7","0.0223704",634
"635","PERRY ST and WASHINGTON ST, Somerville, Massachusetts","42.3794158, -71.1014369",1,"515 Somerville Ave, Somerville, MA","2.36666666666667","142","0.5399966",635
"636","PITMAN ST and SPRING ST, Somerville, Massachusetts","42.3844565, -71.1091466",1,"515 Somerville Ave, Somerville, MA","1.8","108","0.21749",636
"637","PRESCOTT ST and SUMMER ST, Somerville, Massachusetts","42.3836825, -71.0997413",1,"515 Somerville Ave, Somerville, MA","1.91666666666667","115","0.4231734",637
"638","PROSPECT ST and SOMERVILLE AVE, Somerville, Massachusetts","42.3791063, -71.0941078",1,"515 Somerville Ave, Somerville, MA","3.7","222","0.677326",638
"639","PROSPECT ST and WEBSTER AVE, Somerville, Massachusetts","42.376968, -71.0955943",1,"515 Somerville Ave, Somerville, MA","3.86666666666667","232","0.7400874",639
"640","PROSPECT ST, Somerville, Massachusetts","42.3769126, -71.0956385",1,"515 Somerville Ave, Somerville, MA","3.96666666666667","238","0.7444372",640
"641","ROSSMORE ST and SOMERVILLE AVE, Somerville, Massachusetts","42.377982, -71.0910049",1,"515 Somerville Ave, Somerville, MA","4.5","270","0.8538036",641
"642","ROUTE 93 NORTH and EXIT 29, Somerville, Massachusetts","42.3875968, -71.0994968",1,"515 Somerville Ave, Somerville, MA","4.01666666666667","241","0.7152314",642
"643","ROUTE 93 SOUTH, Somerville, Massachusetts","42.3388871, -71.0636205",1,"515 Somerville Ave, Somerville, MA","17.8666666666667","1072","7.1231082",643
"644","SOMERVILLE AVE and GARDEN CT, Somerville, Massachusetts","42.3838107, -71.1090656",1,"515 Somerville Ave, Somerville, MA","0.716666666666667","43","0.1690208",644
"645","SOMERVILLE AVE and MEDFORD ST, Somerville, Massachusetts","42.3772486, -71.0892219",1,"515 Somerville Ave, Somerville, MA","5.43333333333333","326","0.9581988",645
"646","STONE AVE and UNION SQ, Somerville, Massachusetts","42.3796536, -71.0956018",1,"515 Somerville Ave, Somerville, MA","3.2","192","0.5921942",646
"647","SUMMER ST and PORTER ST, Somerville, Massachusetts","42.3891306, -71.1116791",1,"515 Somerville Ave, Somerville, MA","2.73333333333333","164","0.7121244",647
"648","SUMMER ST and SCHOOL ST, Somerville, Massachusetts","42.3843689, -71.1003999",1,"515 Somerville Ave, Somerville, MA","2.3","138","0.4610788",648
"649","SUMMER ST and VINAL AVE, Somerville, Massachusetts","42.3821972, -71.0983547",1,"515 Somerville Ave, Somerville, MA","2.48333333333333","149","0.5474534",649
"650","TAYLOR ST and SYDNEY ST, Somerville, Massachusetts","42.3944541, -71.089418",1,"515 Somerville Ave, Somerville, MA","7.66666666666667","460","1.637389",650
"651","TUFTS ST and WASHINGTON ST, Somerville, Massachusetts","42.3809863, -71.0875544",1,"515 Somerville Ave, Somerville, MA","5.93333333333333","356","1.0681866",651
"652","VINAL AVE and NEAR SUMMER ST, Somerville, Massachusetts","42.3821972, -71.0983547",1,"515 Somerville Ave, Somerville, MA","2.48333333333333","149","0.5474534",652
"653","VINAL AVE and SUMMIT AVE, Somerville, Massachusetts","42.3842948, -71.0971301",1,"515 Somerville Ave, Somerville, MA","3.75","225","0.8649888",653
"654","WARD ST, Somerville, Massachusetts","42.3749568, -71.0894424",1,"515 Somerville Ave, Somerville, MA","6.35","381","1.186874",654
"655","WASHINGTON ST and WASHINGTON AVE, Somerville, Massachusetts","42.3815763, -71.084567",1,"515 Somerville Ave, Somerville, MA","6.36666666666667","382","1.2266436",655
"656","WEBSTER AVE, Somerville, Massachusetts","42.3749337, -71.0949377",1,"515 Somerville Ave, Somerville, MA","4.46666666666667","268","0.8842522",656
"657",NA,"NA, NA",3,"515 Somerville Ave, Somerville, MA",NA,"","",657
